EmployeeID,Age,Gender,Department,Tenure,JobRole,Salary,JobSatisfaction,EngagementScore,PerformanceRating,WorkLifeBalance,DistanceFromHome,TrainingHours,Overtime,EducationLevel,Risk Category
E26267,22,Female,Sales,17,Technician,111894,10,89,5,4,25,15,Yes,Bachelor's,Low Risk
E26268,47,Female,Marketing,15,Analyst,58122,7,57,2,2,15,77,No,Master's,Medium Risk
E26269,54,Male,Marketing,18,Technician,119310,8,93,4,5,21,53,No,Bachelor's,Low Risk
E26270,30,Female,Finance,17,Technician,110645,1,37,1,1,37,35,Yes,High School,High Risk
E26271,26,Male,R&D,19,Manager,114437,10,98,4,5,25,31,No,Bachelor's,Low Risk
E26272,29,Female,R&D,12,Technician,109032,10,94,4,5,27,42,Yes,Bachelor's,Low Risk
E26273,48,Female,R&D,13,Developer,50057,5,70,3,2,48,86,Yes,Bachelor's,Medium Risk
E26274,22,Male,Marketing,6,Engineer,109858,8,99,5,4,3,46,No,Bachelor's,Low Risk
E26275,45,Male,Marketing,6,Technician,54568,4,65,3,2,40,45,No,Master's,Medium Risk
E26276,50,Female,Marketing,19,Developer,74310,7,49,2,3,5,60,No,Bachelor's,Medium Risk
E26277,31,Male,Finance,6,Engineer,109868,5,65,2,2,30,42,No,Bachelor's,Medium Risk
E26278,28,Female,Sales,7,Developer,68163,1,11,1,1,30,69,Yes,Bachelor's,High Risk
E26279,51,Male,R&D,1,Analyst,114041,6,56,2,3,34,91,No,High School,Medium Risk
E26280,34,Female,Marketing,3,Engineer,101217,9,100,5,4,30,46,Yes,Bachelor's,Low Risk
E26281,48,Male,Marketing,12,Technician,102287,2,31,1,1,47,83,Yes,High School,High Risk
E26282,35,Female,Marketing,18,Developer,107751,5,62,3,2,20,90,No,Bachelor's,Medium Risk
E26283,25,Female,Finance,9,Analyst,83398,6,41,3,2,3,97,No,Master's,Medium Risk
E26284,54,Male,HR,14,Developer,90759,7,59,3,2,40,69,No,High School,Medium Risk
E26285,58,Male,Sales,19,Developer,105947,10,100,4,4,20,68,Yes,Bachelor's,Low Risk
E26286,50,Female,Marketing,4,Analyst,58805,2,30,1,1,30,93,Yes,High School,High Risk
E26287,48,Male,Sales,17,Engineer,79454,4,65,2,2,16,41,No,Master's,Medium Risk
E26288,35,Female,Finance,5,Technician,64116,4,71,3,3,9,84,Yes,Master's,Medium Risk
E26289,53,Female,R&D,20,Technician,80345,10,93,5,5,49,72,No,Master's,Low Risk
E26290,46,Male,Finance,14,Engineer,87345,4,71,3,3,10,95,No,Bachelor's,Medium Risk
E26291,37,Female,Finance,13,Technician,52963,5,64,2,2,11,39,Yes,High School,Medium Risk
E26292,26,Female,Sales,4,Technician,74477,10,86,4,5,33,71,Yes,Master's,Low Risk
E26293,36,Female,Sales,8,Engineer,115082,6,50,3,3,13,35,Yes,High School,Medium Risk
E26294,22,Male,Marketing,14,Technician,43005,7,71,2,2,3,72,No,Bachelor's,Medium Risk
E26295,48,Male,HR,1,Engineer,109079,7,70,2,2,23,96,No,Master's,Medium Risk
E26296,47,Female,Marketing,12,Analyst,43404,5,51,3,3,32,44,Yes,Bachelor's,Medium Risk
E26297,54,Male,R&D,7,Manager,112602,6,53,2,3,46,72,Yes,Bachelor's,Medium Risk
E26298,40,Female,R&D,18,Analyst,54118,10,92,5,4,40,68,Yes,Master's,Low Risk
E26299,56,Female,Finance,12,Manager,71016,5,57,2,3,43,28,Yes,Bachelor's,Medium Risk
E26300,32,Female,R&D,17,Engineer,59309,6,56,3,3,10,41,No,High School,Medium Risk
E26301,44,Female,R&D,4,Analyst,50138,5,41,2,2,46,32,Yes,Bachelor's,Medium Risk
E26302,41,Male,Sales,4,Technician,90871,2,31,1,1,9,94,Yes,High School,High Risk
E26303,51,Male,HR,17,Engineer,46082,10,97,5,4,45,55,Yes,Bachelor's,Low Risk
E26304,43,Male,Finance,6,Analyst,116969,8,89,4,5,9,88,No,High School,Low Risk
E26305,57,Male,Marketing,9,Technician,51381,10,91,5,5,24,87,Yes,Bachelor's,Low Risk
E26306,33,Female,R&D,1,Manager,119368,10,80,4,5,39,80,No,Bachelor's,Low Risk
E26307,32,Male,Finance,2,Manager,49838,8,97,4,4,22,76,Yes,Master's,Low Risk
E26308,26,Male,Sales,16,Developer,46543,1,8,1,1,10,30,Yes,Bachelor's,High Risk
E26309,41,Female,Finance,13,Technician,95595,9,89,5,4,47,73,Yes,Bachelor's,Low Risk
E26310,30,Female,R&D,5,Developer,103127,4,73,2,2,37,47,No,Master's,Medium Risk
E26311,43,Female,Sales,6,Manager,62414,9,93,5,4,20,92,Yes,High School,Low Risk
E26312,34,Female,HR,15,Engineer,47190,6,49,2,2,1,29,No,Master's,Medium Risk
E26313,37,Male,R&D,5,Developer,111176,3,12,1,1,47,80,Yes,High School,High Risk
E26314,30,Male,HR,13,Technician,118845,8,87,4,4,24,59,Yes,Bachelor's,Low Risk
E26315,33,Female,Marketing,13,Analyst,114142,3,15,1,1,10,51,Yes,Master's,High Risk
E26316,37,Female,HR,2,Technician,97417,1,13,1,1,30,26,Yes,High School,High Risk
E26317,31,Male,Marketing,10,Manager,60798,7,69,3,3,19,61,Yes,High School,Medium Risk
E26318,44,Male,Marketing,8,Technician,79763,6,53,2,3,27,50,No,Bachelor's,Medium Risk
E26319,32,Female,Finance,14,Analyst,51945,6,63,2,2,37,67,No,Bachelor's,Medium Risk
E26320,51,Male,HR,15,Engineer,118245,2,26,1,1,26,21,Yes,High School,High Risk
E26321,59,Female,HR,19,Engineer,105963,8,85,5,4,11,52,Yes,High School,Low Risk
E26322,30,Male,HR,10,Engineer,76800,4,57,3,2,22,50,Yes,Bachelor's,Medium Risk
E26323,29,Female,Marketing,18,Analyst,49707,6,60,3,2,35,97,No,Bachelor's,Medium Risk
E26324,29,Female,Sales,17,Analyst,107843,9,79,4,5,5,80,No,Bachelor's,Low Risk
E26325,37,Male,Finance,2,Manager,78389,1,9,1,1,7,36,Yes,High School,High Risk
E26326,26,Female,HR,13,Manager,100290,7,73,3,3,12,72,Yes,Master's,Medium Risk
E26327,46,Male,HR,6,Analyst,107090,5,71,2,3,44,95,No,Bachelor's,Medium Risk
E26328,52,Male,Finance,17,Analyst,71386,6,72,2,2,18,36,Yes,Bachelor's,Medium Risk
E26329,48,Male,R&D,4,Analyst,96265,9,99,4,4,28,25,No,Master's,Low Risk
E26330,42,Female,HR,6,Developer,65966,9,83,5,5,18,98,No,High School,Low Risk
E26331,31,Female,Finance,13,Manager,104030,6,54,3,3,45,23,No,Bachelor's,Medium Risk
E26332,37,Male,Marketing,12,Analyst,93760,5,63,2,2,29,19,No,Bachelor's,Medium Risk
E26333,25,Female,Finance,19,Technician,53985,9,97,5,5,37,32,No,High School,Low Risk
E26334,36,Female,Finance,8,Analyst,56397,9,89,5,4,11,32,No,Master's,Low Risk
E26335,28,Female,HR,19,Engineer,51946,4,54,2,3,8,23,No,Master's,Medium Risk
E26336,54,Female,Sales,17,Manager,55300,1,28,1,1,8,37,Yes,Bachelor's,High Risk
E26337,57,Male,Sales,8,Technician,96539,3,3,1,1,4,69,Yes,High School,High Risk
E26338,46,Female,Marketing,1,Engineer,54459,8,81,4,4,11,83,No,Bachelor's,Low Risk
E26339,38,Male,Finance,8,Technician,60095,5,62,2,3,13,11,Yes,Bachelor's,Medium Risk
E26340,38,Female,Finance,6,Technician,72143,2,24,1,1,9,77,Yes,Bachelor's,High Risk
E26341,43,Male,Sales,15,Manager,89844,7,44,2,3,31,83,No,Master's,Medium Risk
E26342,56,Male,HR,14,Analyst,47813,1,36,1,1,49,77,Yes,High School,High Risk
E26343,47,Male,Finance,7,Analyst,91051,1,27,1,1,11,98,Yes,Bachelor's,High Risk
E26344,27,Female,Marketing,19,Engineer,99586,9,86,5,4,11,60,No,High School,Low Risk
E26345,39,Male,HR,17,Analyst,61328,8,99,4,5,39,58,No,Bachelor's,Low Risk
E26346,31,Female,Sales,12,Analyst,58386,8,91,5,4,12,20,Yes,Bachelor's,Low Risk
E26347,32,Female,Marketing,12,Analyst,87965,8,86,5,5,45,16,No,High School,Low Risk
E26348,41,Female,Sales,15,Analyst,44629,1,15,1,1,23,73,Yes,Bachelor's,High Risk
E26349,51,Male,HR,8,Analyst,86850,1,11,1,1,34,40,Yes,High School,High Risk
E26350,58,Female,R&D,3,Developer,50970,9,92,4,4,19,95,No,Bachelor's,Low Risk
E26351,42,Male,Finance,6,Manager,57024,4,66,3,3,20,62,No,Master's,Medium Risk
E26352,24,Female,Sales,9,Developer,57054,6,54,3,2,42,37,Yes,Bachelor's,Medium Risk
E26353,52,Female,Marketing,16,Technician,52273,5,62,3,2,9,59,No,High School,Medium Risk
E26354,39,Male,R&D,10,Engineer,73208,4,42,3,2,40,83,No,High School,Medium Risk
E26355,31,Male,Finance,8,Technician,90170,3,11,1,1,13,58,Yes,High School,High Risk
E26356,37,Female,HR,11,Engineer,67611,10,77,5,5,37,76,Yes,High School,Low Risk
E26357,50,Female,Marketing,7,Developer,44241,8,84,5,4,31,45,No,Master's,Low Risk
E26358,27,Female,Sales,7,Manager,42666,10,97,4,4,16,97,No,High School,Low Risk
E26359,57,Male,Finance,20,Manager,52563,7,63,3,2,43,59,No,High School,Medium Risk
E26360,23,Female,Finance,10,Analyst,109957,5,53,3,3,8,12,No,Bachelor's,Medium Risk
E26361,25,Male,Sales,4,Engineer,92628,6,47,3,2,3,93,No,Master's,Medium Risk
E26362,52,Female,Marketing,1,Analyst,48811,5,58,3,3,15,88,No,High School,Medium Risk
E26363,23,Male,HR,7,Engineer,119760,7,44,3,2,43,65,Yes,Bachelor's,Medium Risk
E26364,30,Male,HR,9,Manager,101096,6,55,3,2,45,70,No,High School,Medium Risk
E26365,43,Male,R&D,2,Developer,95953,5,64,2,3,46,30,Yes,Bachelor's,Medium Risk
E26366,59,Female,HR,10,Manager,66801,3,6,1,1,18,55,Yes,Bachelor's,High Risk
E26367,34,Female,Sales,3,Technician,116514,1,9,1,1,47,17,Yes,Bachelor's,High Risk
E26368,39,Female,Marketing,11,Analyst,89068,8,92,4,4,45,54,No,Bachelor's,Low Risk
E26369,53,Male,R&D,11,Manager,47969,4,44,3,2,35,30,No,High School,Medium Risk
E26370,59,Male,Sales,1,Developer,77841,2,12,1,1,27,94,Yes,Bachelor's,High Risk
E26371,25,Female,Sales,12,Manager,55411,8,80,4,5,26,70,No,Bachelor's,Low Risk
E26372,26,Female,Sales,10,Engineer,114367,7,48,2,2,40,20,No,Master's,Medium Risk
E26373,46,Female,Marketing,8,Manager,80750,4,40,2,3,29,34,No,High School,Medium Risk
E26374,47,Male,R&D,4,Engineer,99207,10,84,5,5,6,96,Yes,Bachelor's,Low Risk
E26375,40,Male,R&D,5,Manager,64152,9,79,5,4,7,77,No,High School,Low Risk
E26376,55,Male,R&D,15,Technician,45307,5,69,2,3,9,16,Yes,Bachelor's,Medium Risk
E26377,43,Female,HR,9,Manager,43806,5,42,3,3,35,48,Yes,Bachelor's,Medium Risk
E26378,37,Male,Sales,15,Developer,85151,2,18,1,1,23,55,Yes,Bachelor's,High Risk
E26379,30,Female,Sales,4,Developer,98817,2,29,1,1,6,26,Yes,Bachelor's,High Risk
E26380,51,Female,Marketing,10,Analyst,50183,10,87,4,5,2,50,No,Bachelor's,Low Risk
E26381,52,Male,Finance,6,Manager,90662,9,84,5,5,1,21,Yes,Bachelor's,Low Risk
E26382,44,Male,Finance,2,Developer,48111,7,69,2,3,27,29,No,Master's,Medium Risk
E26383,44,Female,HR,6,Manager,62156,4,71,3,2,19,72,No,High School,Medium Risk
E26384,22,Female,Sales,11,Technician,46347,5,40,3,2,16,88,No,Bachelor's,Medium Risk
E26385,39,Male,Finance,15,Technician,59267,10,80,4,4,37,62,No,Master's,Low Risk
E26386,46,Male,HR,6,Developer,40105,10,82,5,4,30,37,No,High School,Low Risk
E26387,45,Male,HR,2,Developer,74512,7,71,3,2,37,77,No,High School,Medium Risk
E26388,47,Female,Sales,1,Engineer,90411,10,85,5,5,32,47,No,Bachelor's,Low Risk
E26389,49,Female,Finance,19,Technician,103136,3,27,1,1,24,70,Yes,High School,High Risk
E26390,59,Male,R&D,13,Engineer,70937,8,97,5,5,1,42,Yes,High School,Low Risk
E26391,28,Male,Finance,16,Manager,41187,1,16,1,1,3,96,Yes,Master's,High Risk
E26392,28,Male,Finance,9,Analyst,72057,1,30,1,1,21,77,Yes,Bachelor's,High Risk
E26393,55,Male,Finance,5,Engineer,54201,7,41,3,2,8,43,No,High School,Medium Risk
E26394,58,Female,Marketing,17,Developer,88839,7,62,3,3,41,45,No,High School,Medium Risk
E26395,38,Female,Sales,5,Analyst,96131,7,40,3,2,22,31,No,High School,Medium Risk
E26396,31,Female,Finance,20,Manager,47985,8,94,4,5,46,12,No,Bachelor's,Low Risk
E26397,58,Female,Marketing,18,Engineer,45187,7,62,2,3,11,73,No,High School,Medium Risk
E26398,38,Female,Marketing,5,Technician,51571,7,50,2,3,26,23,No,Bachelor's,Medium Risk
E26399,41,Male,R&D,15,Analyst,49037,7,55,2,3,46,20,Yes,High School,Medium Risk
E26400,41,Male,HR,13,Engineer,64977,6,46,3,3,34,87,No,Master's,Medium Risk
E26401,43,Male,Marketing,20,Technician,111659,4,48,2,3,37,46,Yes,High School,Medium Risk
E26402,28,Female,Sales,12,Analyst,102899,6,58,2,2,37,41,Yes,Bachelor's,Medium Risk
E26403,43,Male,HR,11,Developer,105231,4,62,3,3,21,52,No,High School,Medium Risk
E26404,57,Female,Marketing,2,Engineer,105043,4,55,3,3,44,65,No,High School,Medium Risk
E26405,46,Male,HR,6,Analyst,113576,7,69,3,2,22,39,No,Bachelor's,Medium Risk
E26406,37,Female,Sales,14,Engineer,98600,1,33,1,1,4,25,Yes,Bachelor's,High Risk
E26407,29,Female,HR,8,Manager,50656,7,55,3,3,3,92,No,High School,Medium Risk
E26408,27,Female,Finance,5,Analyst,63947,6,68,3,3,45,27,Yes,Bachelor's,Medium Risk
E26409,51,Male,R&D,12,Engineer,62474,5,71,3,3,26,91,No,Bachelor's,Medium Risk
E26410,52,Female,R&D,19,Analyst,67516,5,59,2,3,27,66,No,Bachelor's,Medium Risk
E26411,41,Female,Sales,1,Analyst,70273,4,43,3,2,4,37,No,Master's,Medium Risk
E26412,42,Female,Finance,2,Developer,77502,8,95,5,5,29,10,No,Bachelor's,Low Risk
E26413,23,Male,R&D,12,Analyst,73979,3,19,1,1,9,71,Yes,Master's,High Risk
E26414,47,Male,Finance,4,Technician,66792,8,85,5,4,45,39,No,High School,Low Risk
E26415,57,Male,Sales,7,Manager,49147,5,48,3,2,37,46,No,Bachelor's,Medium Risk
E26416,57,Male,Marketing,8,Technician,103790,8,97,5,4,18,37,No,Master's,Low Risk
E26417,41,Male,Finance,20,Developer,57713,10,99,5,5,14,81,Yes,Bachelor's,Low Risk
E26418,35,Female,R&D,16,Developer,72409,4,59,3,3,31,23,No,Bachelor's,Medium Risk
E26419,25,Female,Marketing,19,Technician,81688,7,46,2,2,18,10,Yes,Bachelor's,Medium Risk
E26420,23,Male,Finance,8,Technician,84579,3,30,1,1,8,29,Yes,Master's,High Risk
E26421,56,Female,Finance,19,Analyst,91817,9,82,4,4,37,90,No,Bachelor's,Low Risk
E26422,24,Female,HR,18,Analyst,99515,8,85,5,4,9,83,Yes,Bachelor's,Low Risk
E26423,32,Female,Finance,17,Technician,50718,10,75,5,5,4,49,No,Bachelor's,Low Risk
E26424,34,Male,HR,12,Developer,106477,4,67,3,2,14,65,No,Master's,Medium Risk
E26425,41,Male,R&D,4,Technician,96068,2,28,1,1,8,90,Yes,Bachelor's,High Risk
E26426,39,Female,Sales,12,Engineer,107106,5,64,2,3,46,24,Yes,High School,Medium Risk
E26427,51,Female,HR,9,Technician,67212,7,67,2,3,12,63,Yes,High School,Medium Risk
E26428,51,Male,Marketing,20,Developer,64650,3,35,1,1,7,11,Yes,Bachelor's,High Risk
E26429,50,Female,Marketing,11,Technician,118823,8,82,4,4,23,12,Yes,Bachelor's,Low Risk
E26430,57,Male,Sales,6,Engineer,86860,4,40,2,2,19,14,No,High School,Medium Risk
E26431,24,Female,Sales,8,Engineer,71117,4,56,2,2,18,43,Yes,High School,Medium Risk
E26432,27,Female,Sales,10,Engineer,78883,10,82,5,5,42,45,Yes,Bachelor's,Low Risk
E26433,23,Female,Finance,10,Analyst,110008,10,92,4,4,30,96,No,Bachelor's,Low Risk
E26434,55,Male,Sales,2,Manager,102962,10,84,4,5,14,35,No,Master's,Low Risk
E26435,49,Male,R&D,15,Analyst,59563,3,1,1,1,13,18,Yes,Master's,High Risk
E26436,52,Female,Finance,19,Technician,46968,5,65,2,2,44,13,Yes,Master's,Medium Risk
E26437,29,Female,Sales,20,Analyst,68128,3,38,1,1,24,86,Yes,High School,High Risk
E26438,37,Female,R&D,17,Analyst,86729,7,58,3,2,36,36,Yes,Master's,Medium Risk
E26439,58,Male,Marketing,16,Engineer,117026,7,48,2,2,34,87,No,Bachelor's,Medium Risk
E26440,44,Male,Finance,20,Technician,53283,6,48,2,2,7,91,Yes,High School,Medium Risk
E26441,58,Male,Marketing,11,Technician,88603,2,5,1,1,9,27,Yes,High School,High Risk
E26442,26,Female,Finance,5,Manager,51048,10,89,5,5,21,34,No,Bachelor's,Low Risk
E26443,38,Male,R&D,7,Developer,78912,4,58,2,3,18,65,Yes,Bachelor's,Medium Risk
E26444,46,Female,Sales,12,Analyst,65271,6,70,3,2,41,99,No,Bachelor's,Medium Risk
E26445,44,Female,Marketing,12,Analyst,105139,3,20,1,1,25,75,Yes,Bachelor's,High Risk
E26446,45,Female,R&D,8,Developer,79580,1,28,1,1,23,60,Yes,Bachelor's,High Risk
E26447,28,Female,Sales,18,Analyst,58002,4,53,2,2,32,10,Yes,Master's,Medium Risk
E26448,37,Female,HR,7,Engineer,109681,10,95,5,5,9,58,Yes,Bachelor's,Low Risk
E26449,27,Male,Sales,9,Engineer,85812,8,91,4,5,34,77,No,Bachelor's,Low Risk
E26450,22,Female,Sales,9,Analyst,113645,2,39,1,1,42,34,Yes,Bachelor's,High Risk
E26451,40,Male,Marketing,19,Engineer,79203,5,47,2,2,45,58,Yes,Bachelor's,Medium Risk
E26452,53,Female,HR,8,Analyst,76509,10,82,5,4,30,43,No,Master's,Low Risk
E26453,55,Female,Marketing,8,Developer,81564,2,37,1,1,8,77,Yes,Master's,High Risk
E26454,28,Male,R&D,10,Analyst,60164,8,85,4,5,2,74,Yes,Bachelor's,Low Risk
E26455,50,Female,HR,19,Technician,52837,6,64,3,3,30,87,No,Bachelor's,Medium Risk
E26456,49,Female,Finance,13,Engineer,55566,5,64,2,2,15,23,Yes,High School,Medium Risk
E26457,28,Female,Sales,15,Manager,64946,8,94,4,4,42,19,Yes,High School,Low Risk
E26458,31,Male,R&D,20,Developer,71251,6,61,3,2,30,52,No,Master's,Medium Risk
E26459,42,Male,Marketing,18,Analyst,108589,10,91,5,4,36,72,Yes,Bachelor's,Low Risk
E26460,46,Female,Marketing,16,Technician,94206,6,70,2,3,39,22,Yes,Bachelor's,Medium Risk
E26461,28,Female,HR,7,Analyst,92139,7,48,2,3,44,18,No,Bachelor's,Medium Risk
E26462,44,Male,Finance,11,Analyst,57882,9,90,5,5,41,15,No,Bachelor's,Low Risk
E26463,34,Male,Sales,6,Technician,48936,2,10,1,1,3,91,Yes,Bachelor's,High Risk
E26464,42,Female,Finance,18,Technician,70582,6,57,2,3,14,50,No,Master's,Medium Risk
E26465,41,Female,Sales,18,Analyst,44056,10,95,5,5,17,23,Yes,Bachelor's,Low Risk
E26466,38,Female,HR,1,Technician,50377,10,85,5,5,28,23,No,High School,Low Risk
E26467,52,Male,HR,12,Manager,63040,10,95,5,5,48,84,No,Master's,Low Risk
E26468,22,Female,HR,4,Engineer,55487,3,33,1,1,29,79,Yes,Master's,High Risk
E26469,43,Female,Sales,9,Technician,70161,9,85,5,4,20,77,No,Bachelor's,Low Risk
E26470,22,Female,Marketing,20,Developer,68202,5,43,3,2,40,60,No,Bachelor's,Medium Risk
E26471,38,Male,Sales,19,Manager,68931,1,17,1,1,25,98,Yes,High School,High Risk
E26472,38,Male,Finance,19,Analyst,50435,6,40,2,2,49,22,No,Master's,Medium Risk
E26473,59,Male,HR,12,Developer,53855,7,66,2,3,35,96,No,Bachelor's,Medium Risk
E26474,44,Female,Marketing,19,Developer,73994,3,21,1,1,22,62,Yes,Bachelor's,High Risk
E26475,38,Female,Finance,14,Manager,57302,4,50,2,3,22,81,No,High School,Medium Risk
E26476,36,Male,Sales,7,Engineer,107657,8,93,4,5,27,44,No,Bachelor's,Low Risk
E26477,31,Male,Marketing,13,Analyst,114448,7,74,3,3,36,75,Yes,High School,Medium Risk
E26478,50,Male,Sales,3,Engineer,69508,1,39,1,1,35,80,Yes,High School,High Risk
E26479,59,Male,Sales,18,Analyst,99115,7,43,3,2,9,52,Yes,Bachelor's,Medium Risk
E26480,26,Female,R&D,16,Manager,108709,5,65,2,3,28,79,No,High School,Medium Risk
E26481,51,Male,Marketing,10,Developer,118281,1,5,1,1,33,85,Yes,Master's,High Risk
E26482,40,Male,Finance,6,Manager,52590,6,54,2,2,4,42,No,Master's,Medium Risk
E26483,48,Female,Sales,11,Analyst,86647,10,86,4,4,28,22,No,Master's,Low Risk
E26484,34,Female,Sales,7,Manager,43277,8,89,5,5,44,72,No,Bachelor's,Low Risk
E26485,34,Female,R&D,2,Developer,78323,4,65,3,2,41,77,No,Bachelor's,Medium Risk
E26486,38,Female,HR,15,Analyst,54434,10,95,4,5,38,11,No,Master's,Low Risk
E26487,27,Female,Sales,11,Technician,102111,3,27,1,1,2,56,Yes,Master's,High Risk
E26488,57,Male,HR,8,Engineer,104397,6,41,2,3,44,70,Yes,High School,Medium Risk
E26489,43,Female,Marketing,19,Technician,44055,5,43,3,2,8,70,No,Bachelor's,Medium Risk
E26490,50,Male,R&D,15,Analyst,79111,5,47,2,2,4,82,No,High School,Medium Risk
E26491,38,Female,Sales,9,Technician,91363,5,59,2,2,16,28,No,High School,Medium Risk
E26492,54,Male,HR,16,Manager,63839,7,68,2,3,8,16,Yes,Master's,Medium Risk
E26493,36,Female,HR,5,Developer,106855,8,81,5,4,17,77,Yes,Master's,Low Risk
E26494,50,Female,Finance,1,Technician,87883,4,42,2,2,17,63,Yes,Bachelor's,Medium Risk
E26495,29,Female,Finance,1,Engineer,70931,3,7,1,1,23,45,Yes,High School,High Risk
E26496,31,Female,R&D,18,Developer,50138,5,44,3,3,3,59,Yes,Master's,Medium Risk
E26497,56,Male,Marketing,1,Manager,65988,6,43,2,2,22,43,Yes,Bachelor's,Medium Risk
E26498,47,Male,Marketing,17,Engineer,71052,8,97,5,5,28,63,Yes,Master's,Low Risk
E26499,48,Male,Marketing,1,Technician,66446,2,39,1,1,36,19,Yes,Bachelor's,High Risk
E26500,22,Male,Marketing,12,Analyst,93662,3,1,1,1,25,85,Yes,High School,High Risk
E26501,39,Male,Finance,15,Developer,42805,6,55,3,3,16,72,No,Bachelor's,Medium Risk
E26502,44,Female,Marketing,5,Engineer,65013,6,53,3,2,16,11,No,Bachelor's,Medium Risk
E26503,26,Male,R&D,7,Engineer,58787,4,69,3,2,10,36,Yes,Bachelor's,Medium Risk
E26504,29,Male,Sales,2,Engineer,119752,7,49,2,3,16,53,No,Master's,Medium Risk
E26505,38,Male,R&D,11,Developer,51643,1,9,1,1,4,26,Yes,High School,High Risk
E26506,26,Male,R&D,10,Technician,52495,10,81,5,4,36,15,Yes,Bachelor's,Low Risk
E26507,25,Female,Finance,7,Engineer,112588,6,56,2,3,28,75,Yes,Master's,Medium Risk
E26508,38,Male,Finance,11,Analyst,97751,10,91,5,5,48,62,Yes,Master's,Low Risk
E26509,40,Female,Sales,15,Technician,55840,4,51,2,3,22,98,No,Bachelor's,Medium Risk
E26510,50,Female,Finance,19,Engineer,53065,6,47,3,3,18,84,No,Bachelor's,Medium Risk
E26511,28,Male,Sales,1,Manager,61585,8,81,5,5,38,26,No,Master's,Low Risk
E26512,26,Male,Finance,15,Manager,53287,4,40,3,3,22,74,No,Bachelor's,Medium Risk
E26513,54,Male,Marketing,12,Developer,77291,9,95,4,5,18,24,No,Bachelor's,Low Risk
E26514,43,Male,R&D,12,Analyst,85739,4,61,2,2,14,28,No,Bachelor's,Medium Risk
E26515,51,Male,Sales,5,Engineer,45282,10,93,5,4,28,10,No,High School,Low Risk
E26516,42,Female,HR,10,Technician,103481,7,58,2,2,21,37,Yes,High School,Medium Risk
E26517,56,Male,HR,6,Manager,92488,7,64,3,2,35,31,No,Master's,Medium Risk
E26518,26,Female,HR,5,Analyst,73978,2,32,1,1,49,89,Yes,Bachelor's,High Risk
E26519,47,Female,Finance,11,Manager,118537,1,30,1,1,42,34,Yes,High School,High Risk
E26520,27,Male,HR,6,Developer,98973,9,92,4,4,48,12,Yes,Bachelor's,Low Risk
E26521,53,Female,HR,1,Engineer,104670,9,81,4,5,11,42,No,High School,Low Risk
E26522,33,Female,Sales,14,Manager,94493,7,61,3,2,1,71,No,Master's,Medium Risk
E26523,46,Male,HR,5,Developer,84989,5,44,3,2,43,40,No,Bachelor's,Medium Risk
E26524,36,Male,Finance,15,Developer,69590,8,100,5,5,14,39,Yes,Bachelor's,Low Risk
E26525,33,Female,HR,8,Engineer,104472,8,94,4,4,7,68,No,High School,Low Risk
E26526,38,Male,R&D,12,Technician,93630,6,52,2,2,6,25,Yes,Master's,Medium Risk
E26527,37,Female,Marketing,9,Manager,92089,2,11,1,1,36,14,Yes,Bachelor's,High Risk
E26528,26,Female,Marketing,10,Developer,66624,3,25,1,1,28,10,Yes,Bachelor's,High Risk
E26529,28,Female,R&D,13,Developer,43597,8,82,5,4,29,97,No,High School,Low Risk
E26530,27,Male,Finance,19,Technician,55691,6,72,2,2,33,35,No,Bachelor's,Medium Risk
E26531,22,Female,Finance,7,Engineer,41564,10,95,5,4,38,21,No,Bachelor's,Low Risk
E26532,45,Male,Finance,17,Engineer,63038,4,58,3,2,28,82,No,High School,Medium Risk
E26533,52,Male,R&D,7,Manager,42466,4,57,2,3,10,87,No,Bachelor's,Medium Risk
E26534,50,Female,HR,4,Engineer,95288,4,45,2,3,30,99,Yes,Bachelor's,Medium Risk
E26535,38,Male,R&D,17,Developer,73330,6,51,3,3,16,13,No,Bachelor's,Medium Risk
E26536,52,Male,R&D,18,Manager,42532,8,92,5,5,44,64,Yes,Bachelor's,Low Risk
E26537,31,Female,Sales,4,Developer,104473,4,55,2,3,48,23,No,Bachelor's,Medium Risk
E26538,25,Male,R&D,3,Developer,118868,1,9,1,1,31,25,Yes,High School,High Risk
E26539,57,Female,Finance,3,Analyst,47774,8,87,4,5,36,73,No,Bachelor's,Low Risk
E26540,51,Female,Finance,11,Developer,70002,5,46,3,2,24,99,No,Master's,Medium Risk
E26541,54,Female,Sales,1,Developer,96731,4,57,3,2,8,99,No,High School,Medium Risk
E26542,42,Male,R&D,20,Technician,98985,7,64,2,2,20,33,Yes,Bachelor's,Medium Risk
E26543,57,Male,HR,2,Developer,51328,3,25,1,1,44,26,Yes,Bachelor's,High Risk
