EmployeeID,Age,Gender,Department,Tenure,JobRole,Salary,JobSatisfaction,EngagementScore,PerformanceRating,Overtime,DistanceFromHome,EducationLevel,TrainingHours,WorkLifeBalance
E12649,38,Female,Finance,13,R&D Engineer,77364,4,88,3,No,26,PhD,36,2
E12650,35,Male,R&D,4,HR Specialist,41074,4,57,2,Yes,10,PhD,50,1
E12651,23,Female,IT,14,Manager,83725,1,61,1,No,8,High School,21,3
E12652,34,Male,Marketing,4,HR Specialist,60843,3,63,2,No,10,PhD,74,5
E12653,48,Female,Marketing,18,HR Specialist,97424,2,52,3,Yes,21,Bachelor's,36,2
E12654,30,Male,R&D,7,Manager,62229,2,64,2,Yes,23,Master's,74,1
E12655,28,Male,IT,13,Manager,100600,2,81,5,Yes,16,Master's,41,4
E12656,31,Female,IT,3,Analyst,98816,1,68,2,Yes,13,Master's,41,2
E12657,30,Male,Finance,17,HR Specialist,60683,4,68,4,No,12,Bachelor's,63,2
E12658,43,Male,Sales,1,HR Specialist,66487,4,56,5,No,25,Bachelor's,22,1
E12659,44,Male,Marketing,11,Developer,69725,3,61,5,Yes,11,Master's,77,5
E12660,28,Male,Sales,19,HR Specialist,89487,4,56,2,Yes,1,High School,36,1
E12661,30,Female,Sales,7,Manager,114475,1,86,3,No,26,PhD,75,1
E12662,48,Female,Marketing,14,Sales Executive,104321,2,85,4,Yes,11,Master's,37,5
E12663,45,Female,IT,7,Analyst,45682,5,72,2,Yes,2,Bachelor's,72,4
E12664,50,Female,Marketing,11,Manager,110535,4,83,4,Yes,12,Bachelor's,28,5
E12665,38,Male,R&D,19,Sales Executive,106949,3,88,1,Yes,29,PhD,35,2
E12666,41,Female,Sales,16,R&D Engineer,61621,3,51,4,Yes,18,PhD,60,4
E12667,28,Female,Finance,17,R&D Engineer,95397,3,65,4,Yes,3,High School,41,4
E12668,28,Male,Marketing,14,HR Specialist,75651,3,51,2,No,27,Bachelor's,38,4
E12669,49,Male,Finance,15,Manager,67246,2,85,3,No,3,Master's,54,3
E12670,40,Female,IT,18,HR Specialist,44482,2,66,2,Yes,14,Master's,66,4
E12671,41,Female,IT,12,Developer,42847,4,88,4,Yes,18,High School,26,5
E12672,28,Female,R&D,13,Developer,73906,1,78,5,No,18,PhD,79,3
E12673,27,Male,Finance,4,Analyst,93053,2,73,2,No,20,Bachelor's,28,5
E12674,46,Female,Finance,10,Sales Executive,66071,2,76,4,Yes,19,PhD,20,4
E12675,34,Male,Marketing,9,Manager,113520,2,75,4,No,8,Bachelor's,54,5
E12676,43,Male,IT,12,Analyst,68081,1,56,3,Yes,26,Bachelor's,61,2
E12677,38,Female,Finance,4,HR Specialist,64878,5,50,5,Yes,14,High School,75,2
E12678,43,Male,HR,6,Manager,86142,5,64,4,No,25,Master's,35,1
E12679,55,Male,Marketing,14,Manager,88555,5,58,4,Yes,6,PhD,26,2
E12680,29,Female,Marketing,4,HR Specialist,103407,1,95,2,Yes,3,Bachelor's,74,1
E12681,39,Male,HR,10,Analyst,102273,4,87,3,Yes,5,Master's,42,2
E12682,45,Male,IT,5,Analyst,66973,2,100,4,Yes,15,Bachelor's,37,5
E12683,23,Male,Finance,7,Developer,95986,4,62,5,Yes,20,High School,72,2
E12684,23,Female,Finance,7,Manager,57972,3,82,1,Yes,1,High School,67,2
E12685,48,Male,IT,10,Analyst,86702,5,79,4,No,13,PhD,52,2
E12686,35,Male,HR,13,Manager,102107,1,66,4,Yes,5,Master's,63,1
E12687,33,Male,HR,15,Developer,54168,2,67,4,No,23,Bachelor's,65,3
E12688,53,Female,HR,5,Sales Executive,74278,2,65,1,No,8,High School,57,4
E12689,49,Female,Marketing,16,Sales Executive,59996,2,71,2,Yes,13,PhD,41,2
E12690,49,Female,Finance,6,Developer,43004,1,60,3,Yes,2,Bachelor's,58,3
E12691,46,Female,Sales,4,R&D Engineer,69819,3,64,1,No,25,PhD,29,2
E12692,25,Female,Marketing,6,Manager,104903,1,90,1,No,22,Bachelor's,22,1
E12693,47,Female,Marketing,16,Analyst,106221,1,76,3,No,26,PhD,33,1
E12694,57,Female,Finance,19,Analyst,71774,1,57,2,Yes,1,Master's,33,1
E12695,24,Male,IT,6,R&D Engineer,50561,2,53,5,No,20,High School,27,4
E12696,22,Male,R&D,11,R&D Engineer,118141,4,96,1,Yes,18,Bachelor's,50,1
E12697,38,Female,Finance,14,HR Specialist,83793,2,81,1,Yes,4,High School,40,5
E12698,28,Female,IT,15,R&D Engineer,44069,3,69,5,No,5,PhD,71,3
E12699,26,Female,Finance,1,Analyst,67221,5,87,2,No,1,Bachelor's,40,5
E12700,40,Male,Marketing,4,Manager,46301,3,79,2,Yes,19,High School,40,2
E12701,55,Male,R&D,7,Manager,100754,3,56,2,No,29,Bachelor's,64,3
E12702,56,Male,HR,10,Developer,63316,4,86,3,Yes,29,Master's,42,5
E12703,37,Male,Marketing,1,HR Specialist,73101,2,54,3,No,26,Master's,63,5
E12704,48,Female,Marketing,14,Analyst,89426,1,92,4,Yes,4,PhD,20,2
E12705,59,Male,Sales,6,Manager,95299,3,91,2,Yes,5,PhD,70,4
E12706,46,Male,Marketing,14,Manager,61741,5,67,4,No,4,PhD,37,3
E12707,47,Male,Marketing,19,Sales Executive,78036,2,73,2,Yes,9,High School,21,3
E12708,35,Female,Marketing,6,Manager,118999,3,83,4,No,4,Master's,70,2
E12709,35,Female,R&D,6,R&D Engineer,68428,3,50,2,No,4,Master's,78,2
E12710,35,Female,Sales,11,HR Specialist,71637,3,89,4,Yes,24,PhD,62,4
E12711,46,Male,IT,11,Analyst,71280,2,72,1,No,5,Master's,54,3
E12712,57,Male,R&D,17,Sales Executive,65135,1,77,3,Yes,20,Bachelor's,54,4
E12713,25,Male,R&D,9,Manager,51024,2,91,5,No,11,High School,76,3
E12714,36,Female,Sales,14,HR Specialist,88871,5,75,1,No,21,Bachelor's,70,5
E12715,53,Female,HR,6,Developer,43176,2,53,5,No,8,High School,23,2
E12716,39,Male,IT,4,Analyst,71869,1,83,1,No,29,Master's,30,5
E12717,35,Male,R&D,7,Developer,117737,1,79,1,Yes,14,High School,22,4
E12718,22,Female,R&D,10,HR Specialist,56420,4,100,2,No,27,Master's,75,5
E12719,41,Male,Sales,7,Developer,50215,5,65,3,No,17,Master's,64,4
E12720,31,Male,HR,5,R&D Engineer,56579,1,67,5,Yes,16,Master's,39,1
E12721,31,Male,HR,4,Analyst,79801,3,98,3,No,3,Master's,24,2
E12722,45,Female,Finance,15,HR Specialist,77456,3,81,3,Yes,4,Bachelor's,34,3
E12723,55,Female,Finance,4,Manager,102908,5,86,4,Yes,29,PhD,74,3
E12724,49,Female,R&D,15,Developer,48636,5,62,1,Yes,16,Master's,50,4
E12725,48,Female,R&D,7,Sales Executive,41372,1,66,4,Yes,6,Bachelor's,40,4
E12726,22,Female,Marketing,6,Developer,91982,5,63,3,Yes,1,PhD,77,1
E12727,54,Female,IT,4,HR Specialist,88706,4,50,3,No,5,PhD,39,2
E12728,25,Female,Sales,19,Sales Executive,85588,4,88,3,Yes,27,PhD,24,3
E12729,28,Female,Marketing,2,HR Specialist,80732,1,88,5,No,17,PhD,78,2
E12730,30,Female,IT,15,HR Specialist,67324,3,100,5,Yes,14,Bachelor's,61,4
E12731,37,Male,R&D,2,Sales Executive,118095,2,68,3,No,5,Master's,20,5
E12732,26,Male,Finance,13,HR Specialist,84183,3,91,1,Yes,25,Master's,59,3
E12733,55,Male,Sales,14,Sales Executive,89119,1,82,1,Yes,25,Master's,27,1
E12734,44,Male,HR,9,Manager,92766,5,61,2,Yes,7,High School,61,2
E12735,46,Female,HR,16,HR Specialist,48532,2,59,5,Yes,21,Bachelor's,60,4
E12736,34,Male,Marketing,9,Manager,96332,1,78,5,No,13,Bachelor's,20,2
E12737,45,Male,Marketing,17,Analyst,72536,2,76,1,No,15,PhD,70,1
E12738,32,Male,Sales,3,Developer,65714,4,82,5,No,12,Bachelor's,47,1
E12739,38,Female,HR,5,Manager,48453,1,65,3,No,7,Master's,47,5
E12740,58,Male,Marketing,12,Developer,61205,4,69,3,No,3,High School,29,4
E12741,34,Male,HR,5,Sales Executive,110222,2,63,2,No,7,Master's,60,2
E12742,48,Male,Finance,14,Analyst,113809,1,63,5,Yes,23,PhD,39,2
E12743,41,Female,Marketing,17,Sales Executive,93726,4,63,3,No,11,High School,36,5
E12744,54,Male,R&D,5,HR Specialist,93682,1,90,3,No,26,Master's,70,3
E12745,53,Female,IT,13,R&D Engineer,95370,2,61,5,Yes,14,Bachelor's,61,5
E12746,29,Female,Marketing,15,Developer,95720,2,69,1,Yes,16,Bachelor's,50,5
E12747,50,Male,Finance,17,R&D Engineer,66712,3,55,4,Yes,10,High School,56,1
E12748,40,Female,Sales,10,Sales Executive,100625,4,79,2,No,8,Bachelor's,30,1
E12749,27,Female,HR,16,Developer,87778,2,86,4,Yes,14,PhD,45,1
E12750,42,Male,R&D,16,HR Specialist,58924,2,66,4,Yes,18,Bachelor's,61,2
E12751,43,Female,Sales,17,R&D Engineer,46969,1,80,4,Yes,11,Bachelor's,38,1
E12752,31,Male,Marketing,7,HR Specialist,62954,5,70,3,Yes,18,High School,25,4
E12753,31,Male,IT,11,R&D Engineer,102906,5,55,5,Yes,28,PhD,58,1
E12754,50,Male,Sales,14,Developer,40182,4,60,2,No,11,Bachelor's,49,1
E12755,37,Female,IT,12,Analyst,114020,3,93,1,Yes,6,Bachelor's,52,5
E12756,22,Male,Marketing,9,Developer,57569,5,81,2,Yes,1,High School,40,1
E12757,38,Male,IT,7,Developer,94189,5,75,4,Yes,20,High School,44,5
E12758,51,Male,IT,14,Sales Executive,110575,4,93,2,No,29,PhD,22,4
E12759,47,Female,Finance,16,Developer,111699,4,53,5,Yes,14,Bachelor's,59,4
E12760,40,Male,Sales,10,Analyst,107222,2,58,3,Yes,16,Master's,22,3
E12761,42,Female,Marketing,5,Analyst,46498,2,93,1,No,26,Bachelor's,42,1
E12762,38,Female,Finance,19,R&D Engineer,93170,1,96,1,Yes,5,Bachelor's,50,3
E12763,42,Male,IT,7,Developer,69311,1,51,3,Yes,5,Master's,55,2
E12764,40,Female,Finance,8,Manager,66603,5,75,2,Yes,26,Master's,24,2
E12765,28,Male,Finance,10,R&D Engineer,49235,5,77,5,Yes,29,Master's,68,3
E12766,38,Female,IT,3,R&D Engineer,104727,4,76,5,No,19,Master's,61,3
E12767,22,Male,Marketing,14,Developer,97529,4,58,3,Yes,1,Bachelor's,20,1
E12768,58,Male,HR,3,Sales Executive,72530,1,92,3,No,8,Master's,27,1
E12769,27,Female,Finance,15,Manager,119189,1,83,2,No,17,High School,69,2
E12770,47,Male,Sales,10,HR Specialist,41443,1,92,2,Yes,10,Master's,61,2
E12771,23,Male,IT,7,HR Specialist,53846,3,76,5,No,7,High School,64,2
E12772,53,Female,HR,19,Manager,68415,1,54,5,Yes,28,Master's,45,3
E12773,26,Female,Finance,10,R&D Engineer,44509,2,92,4,No,23,PhD,33,2
E12774,58,Female,IT,14,Developer,86588,5,92,4,No,5,PhD,34,3
E12775,52,Female,IT,8,HR Specialist,108314,3,86,1,No,4,PhD,67,4
E12776,33,Female,Finance,1,Sales Executive,72108,1,58,5,Yes,27,PhD,39,4
E12777,56,Male,R&D,6,HR Specialist,60082,2,55,4,No,21,Bachelor's,43,4
E12778,51,Male,R&D,15,Sales Executive,80001,1,77,1,No,8,Bachelor's,20,4
E12779,27,Male,Sales,5,Manager,105383,3,56,2,Yes,7,Master's,79,4
E12780,36,Female,IT,14,Sales Executive,102344,4,68,4,Yes,6,Bachelor's,37,4
E12781,36,Female,IT,9,Analyst,119060,2,98,5,No,17,Bachelor's,31,1
E12782,37,Male,Finance,6,Analyst,116907,4,77,2,Yes,4,High School,30,3
E12783,41,Female,HR,1,Analyst,62095,1,76,5,Yes,29,High School,28,1
E12784,34,Male,IT,19,Analyst,116288,5,65,2,Yes,9,High School,28,1
E12785,52,Male,IT,15,Manager,85313,4,76,2,No,10,Bachelor's,59,4
E12786,55,Female,Finance,2,Sales Executive,76804,5,67,5,No,3,High School,49,1
E12787,50,Female,R&D,19,R&D Engineer,63586,4,93,4,Yes,8,High School,24,4
E12788,24,Female,IT,17,Developer,58505,3,50,2,Yes,18,Master's,75,1
E12789,30,Female,Finance,11,Analyst,87113,2,93,1,Yes,3,High School,30,5
E12790,32,Female,Sales,18,Analyst,100110,4,58,2,Yes,29,Master's,77,3
E12791,32,Female,Finance,14,HR Specialist,81456,3,62,4,Yes,17,PhD,69,2
E12792,46,Male,R&D,19,Analyst,57766,5,67,2,No,7,High School,42,3
E12793,43,Female,HR,9,Developer,40358,2,91,5,No,19,High School,31,2
E12794,30,Male,IT,11,Developer,86286,3,65,4,Yes,3,PhD,40,5
E12795,41,Male,Sales,11,R&D Engineer,107926,1,69,2,No,5,Bachelor's,77,4
E12796,42,Male,IT,4,HR Specialist,74962,3,81,4,No,22,Master's,67,2
E12797,31,Female,IT,18,R&D Engineer,45897,4,83,4,Yes,19,Master's,47,3
E12798,43,Male,R&D,12,Manager,102723,1,83,5,No,23,Master's,50,3
E12799,50,Female,Finance,9,R&D Engineer,40608,4,50,3,Yes,20,Master's,49,5
E12800,30,Female,IT,5,Manager,114828,5,84,5,No,20,High School,79,2
E12801,26,Female,R&D,1,Sales Executive,97674,4,50,5,No,9,PhD,79,4
E12802,32,Female,Sales,9,R&D Engineer,60010,2,62,1,No,15,PhD,59,4
E12803,22,Female,R&D,7,R&D Engineer,67847,5,77,4,No,5,Master's,38,1
E12804,22,Male,R&D,1,Developer,46108,1,57,4,No,26,High School,24,1
E12805,26,Female,R&D,17,Developer,94369,3,52,5,No,13,High School,63,4
E12806,43,Male,Marketing,3,R&D Engineer,114276,3,52,2,Yes,10,High School,21,2
E12807,47,Female,R&D,1,Analyst,81940,2,51,1,No,18,Bachelor's,53,2
E12808,27,Female,IT,13,Analyst,116914,3,82,2,No,16,PhD,41,3
E12809,53,Female,R&D,12,Analyst,69713,2,94,5,No,21,High School,46,3
E12810,32,Male,Finance,17,R&D Engineer,69917,4,99,5,No,22,PhD,46,1
E12811,31,Male,HR,8,R&D Engineer,72173,4,83,4,No,16,Bachelor's,48,2
E12812,55,Male,IT,15,Sales Executive,58609,3,94,3,Yes,11,Bachelor's,57,1
E12813,52,Male,R&D,17,Developer,111568,3,76,2,Yes,15,Master's,21,2
E12814,33,Female,R&D,2,Analyst,79074,2,96,2,Yes,13,Bachelor's,65,1
E12815,37,Female,Finance,10,R&D Engineer,74680,5,68,5,Yes,20,High School,70,2
E12816,59,Male,IT,1,Analyst,87271,3,56,2,No,2,Bachelor's,24,3
E12817,24,Male,Marketing,13,Developer,110824,5,83,1,No,19,Bachelor's,44,5
E12818,23,Male,Marketing,12,Analyst,107638,1,82,5,No,6,PhD,54,5
E12819,26,Male,Sales,15,HR Specialist,87098,3,83,5,No,12,PhD,74,1
E12820,32,Female,Marketing,10,HR Specialist,70340,1,83,2,Yes,4,PhD,56,4
E12821,46,Female,Finance,2,Manager,71646,3,66,5,No,26,High School,36,3
E12822,56,Female,Marketing,15,Developer,56955,1,56,4,No,20,Master's,48,4
E12823,56,Male,Finance,10,HR Specialist,59464,1,98,1,Yes,25,High School,78,3
E12824,43,Male,IT,2,Developer,92058,3,96,4,Yes,4,High School,37,1
E12825,58,Female,Sales,13,Sales Executive,108025,2,96,5,Yes,25,High School,37,2
E12826,43,Male,R&D,10,Developer,40911,1,87,1,No,3,Bachelor's,21,2
E12827,32,Male,R&D,17,Manager,44549,3,90,2,No,21,High School,21,3
E12828,53,Male,R&D,16,Manager,41016,4,79,4,No,1,PhD,35,2
E12829,56,Female,Sales,15,Sales Executive,104343,4,86,3,Yes,21,PhD,38,3
E12830,52,Male,R&D,12,Developer,100705,1,77,3,No,6,High School,73,5
E12831,29,Female,Marketing,9,R&D Engineer,91828,4,73,5,No,23,High School,65,1
E12832,41,Male,R&D,12,Developer,70164,2,67,1,No,17,Bachelor's,34,3
E12833,55,Male,R&D,12,HR Specialist,58399,2,70,1,Yes,6,PhD,41,1
E12834,25,Female,HR,19,HR Specialist,117516,4,54,1,No,21,Bachelor's,48,4
E12835,39,Female,Marketing,17,Manager,71537,4,85,1,Yes,29,Master's,29,3
E12836,25,Female,R&D,16,Developer,100919,3,65,4,No,28,Bachelor's,21,1
E12837,41,Female,HR,10,Analyst,92829,2,62,2,No,28,High School,57,1
E12838,30,Male,Marketing,10,HR Specialist,44192,3,82,5,Yes,16,Master's,40,1
E12839,37,Male,Finance,2,Developer,101611,2,89,1,No,27,PhD,38,3
E12840,47,Female,Finance,1,Sales Executive,96821,2,95,4,No,12,PhD,60,1
E12841,59,Female,R&D,16,HR Specialist,98461,5,62,4,Yes,1,Master's,54,3
E12842,46,Male,R&D,10,Manager,51485,2,54,4,Yes,5,High School,48,1
E12843,25,Male,HR,15,Manager,110518,1,99,4,No,9,PhD,78,5
E12844,59,Male,Sales,15,Manager,50107,1,95,1,No,18,PhD,79,1
E12845,40,Female,HR,6,Manager,77377,1,77,2,Yes,22,Bachelor's,35,3
E12846,35,Female,IT,17,Developer,41481,4,58,3,No,12,Master's,58,3
E12847,42,Male,Sales,13,R&D Engineer,70278,3,76,3,No,29,High School,60,5
E12848,36,Female,HR,1,Developer,47418,5,98,2,No,15,High School,27,1
E12849,24,Male,IT,18,HR Specialist,114507,1,95,3,No,5,PhD,32,1
E12850,58,Female,IT,2,Analyst,57313,4,67,2,No,22,PhD,53,1
E12851,37,Female,R&D,3,Manager,116976,3,95,4,Yes,8,Bachelor's,23,4
E12852,35,Male,Marketing,11,Analyst,95986,4,95,5,Yes,10,PhD,31,5
E12853,30,Male,R&D,1,Manager,53707,4,64,2,No,8,High School,45,2
E12854,28,Female,HR,6,HR Specialist,52655,3,69,3,Yes,3,PhD,73,4
E12855,35,Male,Finance,16,Sales Executive,40637,3,51,3,Yes,8,PhD,42,5
E12856,27,Female,R&D,15,Manager,112729,2,59,4,No,27,Master's,25,4
E12857,42,Male,Marketing,9,Sales Executive,105458,2,97,2,Yes,26,PhD,60,2
E12858,36,Male,R&D,12,R&D Engineer,69001,1,63,3,No,24,Bachelor's,61,2
E12859,29,Female,R&D,10,Manager,75412,1,65,2,Yes,13,PhD,34,4
E12860,55,Male,Sales,7,Analyst,72168,2,69,2,No,28,High School,76,4
E12861,22,Female,Finance,10,R&D Engineer,113482,3,89,2,Yes,23,Bachelor's,23,2
E12862,53,Female,IT,7,Manager,54638,4,57,4,No,28,Master's,37,3
E12863,26,Female,Sales,6,Analyst,65997,2,66,4,Yes,21,Master's,72,1
E12864,51,Female,Marketing,13,Sales Executive,70521,1,99,1,Yes,3,Master's,21,2
E12865,43,Male,R&D,11,Developer,83661,1,78,5,No,3,Bachelor's,55,3
E12866,41,Female,IT,8,R&D Engineer,45323,2,75,3,Yes,4,High School,22,2
E12867,37,Female,R&D,5,Sales Executive,111193,2,82,2,Yes,15,Master's,28,1
E12868,28,Female,IT,3,Developer,91656,5,100,5,Yes,11,Bachelor's,52,4
E12869,28,Male,IT,4,HR Specialist,43202,5,52,4,Yes,2,Bachelor's,47,5
E12870,23,Female,Finance,4,HR Specialist,53104,2,56,3,No,3,Master's,77,1
E12871,35,Female,Marketing,9,HR Specialist,48488,4,61,5,No,7,PhD,66,4
E12872,52,Male,Marketing,1,R&D Engineer,44114,5,69,3,No,6,PhD,60,4
E12873,35,Female,R&D,15,HR Specialist,98742,3,59,3,Yes,27,PhD,53,5
E12874,26,Female,Finance,13,Manager,110198,3,92,1,No,13,Master's,74,4
E12875,32,Male,Marketing,5,R&D Engineer,57921,4,97,2,No,29,Bachelor's,24,1
E12876,26,Female,IT,18,Sales Executive,98139,5,88,5,Yes,5,Bachelor's,68,1
E12877,50,Female,IT,5,Analyst,96768,2,77,2,Yes,19,High School,61,5
E12878,32,Male,R&D,11,Manager,60054,3,96,2,No,17,PhD,42,3
E12879,26,Male,IT,3,R&D Engineer,103111,4,100,3,Yes,9,High School,32,3
E12880,53,Male,Marketing,4,R&D Engineer,69517,3,66,3,No,29,Bachelor's,74,4
E12881,57,Female,HR,7,Manager,75483,2,87,5,Yes,2,Master's,71,2
E12882,36,Female,Sales,4,HR Specialist,47593,4,64,4,Yes,25,Master's,33,1
E12883,40,Male,HR,3,R&D Engineer,101908,5,57,3,No,4,High School,44,2
E12884,43,Female,Finance,10,Manager,73657,5,68,5,Yes,10,Bachelor's,23,2
E12885,55,Male,HR,11,Analyst,94146,5,69,3,No,29,Master's,51,5
E12886,38,Female,R&D,18,Sales Executive,53883,2,68,1,No,21,PhD,22,4
E12887,33,Male,HR,1,HR Specialist,63405,3,69,5,Yes,2,PhD,66,1
E12888,46,Male,R&D,9,HR Specialist,61810,3,65,1,Yes,11,PhD,51,1
E12889,38,Male,Finance,17,Analyst,53517,4,89,3,Yes,9,PhD,27,5
E12890,31,Female,HR,12,Manager,111803,2,87,1,Yes,19,Bachelor's,27,5
E12891,49,Male,Sales,1,Analyst,49362,4,58,4,Yes,3,Bachelor's,64,4
E12892,39,Male,Marketing,7,Developer,117059,2,71,5,No,16,Bachelor's,53,1
E12893,39,Female,Finance,14,Sales Executive,74646,1,64,4,No,4,High School,62,4
E12894,53,Male,HR,9,Sales Executive,101574,1,77,3,Yes,19,High School,68,4
E12895,35,Female,IT,12,Analyst,105576,1,53,2,No,29,High School,31,4
E12896,37,Male,IT,8,R&D Engineer,48059,2,94,4,Yes,6,High School,35,5
E12897,39,Male,Finance,7,R&D Engineer,62710,5,63,1,Yes,12,Bachelor's,31,1
E12898,37,Male,IT,14,Sales Executive,47187,2,74,5,Yes,23,Master's,77,3
E12899,38,Male,Sales,2,Sales Executive,84889,1,92,2,No,21,Bachelor's,51,4
E12900,28,Male,HR,2,R&D Engineer,70591,4,91,3,No,24,Bachelor's,20,1
E12901,33,Male,Sales,17,Manager,95633,4,87,1,Yes,19,High School,58,1
E12902,55,Male,Sales,10,HR Specialist,44373,3,86,4,Yes,22,Master's,73,1
E12903,31,Female,Marketing,5,HR Specialist,93035,2,58,3,No,3,PhD,25,5
E12904,26,Male,HR,1,HR Specialist,78251,1,67,1,Yes,28,PhD,68,1
E12905,42,Female,Finance,5,Analyst,95678,3,77,4,Yes,6,High School,52,3
E12906,24,Female,IT,4,Analyst,103036,2,78,3,No,23,High School,69,3
E12907,40,Female,Marketing,12,HR Specialist,55998,5,86,1,No,3,PhD,51,2
E12908,56,Female,Sales,14,Developer,54057,5,79,3,No,26,Bachelor's,68,1
E12909,27,Female,IT,11,Developer,57965,4,89,5,Yes,13,High School,34,1
E12910,35,Female,HR,4,Manager,40281,2,79,5,Yes,3,Master's,20,3
E12911,25,Male,Sales,9,Analyst,101272,4,77,2,Yes,27,Master's,62,5
E12912,39,Male,Sales,3,HR Specialist,111332,2,99,5,No,11,PhD,66,5
E12913,50,Male,HR,3,Developer,62575,2,87,5,No,25,Bachelor's,35,2
E12914,56,Male,Finance,3,HR Specialist,75342,5,67,3,Yes,26,Bachelor's,59,3
E12915,59,Male,Marketing,7,Sales Executive,57286,1,80,1,Yes,15,High School,54,4
E12916,37,Female,HR,1,Developer,73438,5,82,5,Yes,29,Bachelor's,75,4
E12917,41,Female,IT,13,HR Specialist,119292,5,95,5,No,14,Master's,44,4
E12918,45,Female,IT,4,Analyst,81998,1,54,3,No,25,Bachelor's,28,5
E12919,56,Male,Sales,12,Analyst,106481,2,67,5,Yes,29,Master's,44,1
E12920,40,Male,R&D,8,Sales Executive,82163,3,91,3,Yes,12,Master's,28,1
E12921,25,Male,Marketing,19,Sales Executive,94443,3,83,4,Yes,9,Bachelor's,43,3
E12922,54,Male,Finance,6,Manager,112534,5,56,3,No,26,Master's,66,4
E12923,23,Female,Finance,10,HR Specialist,60418,5,71,3,No,3,Master's,55,5
E12924,34,Female,R&D,13,Developer,83795,4,55,5,Yes,12,Master's,59,3
E12925,51,Male,IT,3,Developer,66194,1,92,1,Yes,28,Master's,66,3
E12926,55,Female,Finance,9,R&D Engineer,117469,3,85,2,No,21,Bachelor's,45,3
E12927,51,Male,IT,10,R&D Engineer,50494,4,95,4,Yes,25,High School,57,4
E12928,45,Male,Marketing,13,Developer,68712,5,61,1,No,2,PhD,61,4
E12929,54,Male,R&D,16,Manager,44198,2,80,4,No,2,Master's,21,4
E12930,31,Female,Sales,8,HR Specialist,94301,4,85,5,Yes,27,High School,46,3
E12931,39,Female,IT,11,Sales Executive,61015,2,78,1,No,26,Bachelor's,38,5
E12932,40,Female,Marketing,2,Manager,89764,4,66,2,Yes,7,PhD,29,2
E12933,28,Male,R&D,19,Sales Executive,89035,4,100,5,No,6,Bachelor's,60,2
E12934,40,Male,IT,2,Manager,54859,3,98,3,Yes,3,Master's,47,2
E12935,45,Male,HR,6,Manager,104333,5,66,3,Yes,15,Bachelor's,37,5
E12936,36,Female,IT,16,Developer,58515,1,57,5,Yes,28,PhD,49,4
E12937,44,Male,Marketing,16,Manager,57965,3,86,5,No,18,Bachelor's,77,4
E12938,25,Male,Finance,7,Developer,52588,1,59,3,Yes,3,Master's,24,5
E12939,59,Female,IT,11,R&D Engineer,62386,3,96,3,No,5,High School,55,5
E12940,25,Male,Sales,16,Developer,117045,2,87,2,Yes,1,High School,32,3
E12941,26,Female,Marketing,6,Developer,107869,1,87,4,No,26,Master's,56,3
E12942,44,Female,Finance,5,Analyst,99879,2,63,3,No,2,Bachelor's,67,4
E12943,58,Male,Marketing,9,R&D Engineer,43575,2,84,5,No,18,Master's,52,2
E12944,32,Male,IT,3,Developer,86105,2,69,1,No,27,Master's,26,2
E12945,32,Male,HR,8,R&D Engineer,116582,4,57,2,No,12,Bachelor's,62,4
E12946,34,Male,HR,8,HR Specialist,83603,3,51,3,Yes,17,Bachelor's,49,5
E12947,35,Female,Sales,17,HR Specialist,112170,3,95,4,No,8,PhD,66,1
E12948,29,Female,R&D,6,Manager,112071,4,64,5,Yes,10,Master's,44,4
E12949,46,Female,R&D,12,Sales Executive,44726,2,55,4,No,20,High School,68,1
E12950,39,Female,Sales,6,HR Specialist,71066,4,65,2,Yes,14,Master's,32,2
E12951,39,Female,Finance,15,R&D Engineer,116441,3,64,2,Yes,12,High School,30,5
E12952,31,Female,HR,11,Sales Executive,81780,5,61,2,Yes,29,Bachelor's,30,1
E12953,28,Female,IT,10,Developer,70953,1,78,3,No,18,Master's,43,3
E12954,35,Male,Marketing,2,Sales Executive,74230,5,66,2,Yes,8,High School,22,4
E12955,36,Male,Marketing,6,Developer,43980,2,72,1,Yes,13,PhD,58,2
E12956,37,Male,HR,19,Analyst,49206,5,59,1,Yes,14,High School,79,1
E12957,23,Male,HR,17,R&D Engineer,70928,4,87,3,Yes,6,Bachelor's,40,3
E12958,51,Male,Marketing,9,Manager,93336,4,93,4,Yes,7,Master's,71,1
E12959,51,Male,Finance,2,Sales Executive,96430,1,71,3,Yes,21,PhD,47,1
E12960,39,Female,Marketing,4,Sales Executive,62023,2,64,1,Yes,23,High School,40,5
E12961,52,Male,Sales,9,R&D Engineer,79201,3,80,1,Yes,29,PhD,31,5
E12962,34,Male,IT,8,Sales Executive,81975,1,52,2,Yes,22,High School,51,5
E12963,41,Female,HR,4,Manager,45483,2,51,3,Yes,12,Bachelor's,75,1
E12964,56,Female,R&D,1,Analyst,97135,3,58,2,Yes,19,Master's,29,3
E12965,44,Male,HR,11,Manager,64969,1,94,2,No,16,Master's,79,4
E12966,54,Female,Finance,11,HR Specialist,59678,4,74,4,Yes,18,PhD,71,5
E12967,59,Male,Sales,7,Manager,66698,5,81,5,No,17,PhD,40,2
E12968,56,Female,Marketing,18,HR Specialist,101327,5,74,2,No,28,Bachelor's,44,3
E12969,57,Male,Sales,8,Sales Executive,59858,1,52,2,No,1,High School,60,3
